PubMedID,Matched_Protein_Id,Matched_Protein_Name,Other_protein,True_UniProtIDs,Label,Sentence
32530734,P22301,Interleukin-10,fgf21,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P22301,Interleukin-10,c-terminal telopeptide,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P22301,Interleukin-10,n-terminal propeptide,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P22301,Interleukin-10,type 1 procollagen,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,inflammatory cytokines,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,c-reactive protein,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,tumour necrosis factor alpha,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,fibroblast growth factor 21,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,fgf21,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,c-terminal telopeptide,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,n-terminal propeptide,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32530734,P05231,Interleukin-6,type 1 procollagen,,FP,"Acute and adaptive changes in systemic markers of oxidatively generated nucleic acid modifications (i.e., 8-oxo-7,8-dihydro-2'-deoxyguanosine (8-oxodG) and 8-oxo-7,8-dihydroguanosine (8-oxoGuo)) as well as inflammatory cytokines (i.e., C-reactive protein, interleukin-6, interleukin-10, and tumour necrosis factor alpha), a liver hormone (i.e., fibroblast growth factor 21 (FGF21)), and bone metabolism markers (sclerostin, osteocalcin, C-terminal telopeptide, and N-terminal propeptide of type 1 procollagen) were investigated following a marathon in 20 study participants."
32531207,P40933,Interleukin-15,cytokine-inducible sh2-containing protein,,FP,Cytokine-inducible SH2-containing protein (CIS; encoded by the gene CISH) is a key negative regulator of interleukin-15 (IL-15) signaling in natural killer (NK) cells.
32531207,P40933,Interleukin-15,cis,,FP,Cytokine-inducible SH2-containing protein (CIS; encoded by the gene CISH) is a key negative regulator of interleukin-15 (IL-15) signaling in natural killer (NK) cells.
32531207,P40933,Interleukin-15,il-15,P40933,TP,Cytokine-inducible SH2-containing protein (CIS; encoded by the gene CISH) is a key negative regulator of interleukin-15 (IL-15) signaling in natural killer (NK) cells.
32534879,P10145,Interleukin-8,biodegradable chitosan (cs) coated poly (lactic-co-glycolic acid) (plga) nanocarriers,,FP,"In this work, a multifunctional hierarchical nanoformulation composed of biodegradable chitosan (CS) coated poly (lactic-co-glycolic acid) (PLGA) nanocarriers loaded with docetaxel (Doc) and interleukin-8 (IL-8) small interfering RNA (siRNA) electrostatically bound to upconversion nanoparticles (UCNPs), is developed to treat castration-resistant prostate cancer (CRPC)."
32534879,P10145,Interleukin-8,il-8,P10145,TP,"In this work, a multifunctional hierarchical nanoformulation composed of biodegradable chitosan (CS) coated poly (lactic-co-glycolic acid) (PLGA) nanocarriers loaded with docetaxel (Doc) and interleukin-8 (IL-8) small interfering RNA (siRNA) electrostatically bound to upconversion nanoparticles (UCNPs), is developed to treat castration-resistant prostate cancer (CRPC)."
32536979,P14210,Hepatocyte growth factor,humanized monoclonal antibody,,FP,"YYB101, a humanized monoclonal antibody against hepatocyte growth factor (HGF), has shown safety and efficacy YYB101 was administered intravenously to refractory cancer patients once every 4 weeks for 1 month, and then once every 2 weeks until disease progression or intolerable toxicity, at doses of 0.3, 1, 3, 5, 10, 20, 30 mg/kg, according to a 3+3 dose escalation design."
32536979,P14210,Hepatocyte growth factor,hgf,P14210,TP,"YYB101, a humanized monoclonal antibody against hepatocyte growth factor (HGF), has shown safety and efficacy YYB101 was administered intravenously to refractory cancer patients once every 4 weeks for 1 month, and then once every 2 weeks until disease progression or intolerable toxicity, at doses of 0.3, 1, 3, 5, 10, 20, 30 mg/kg, according to a 3+3 dose escalation design."
32544369,P01375,Tumor necrosis factor,tnf,P01375,TP,Tumor necrosis factor (TNF) and interleukin (IL)-17A are pleiotropic cytokines implicated in the pathogenesis of several autoimmune diseases including rheumatoid arthritis (RA) and psoriatic arthritis (PsA).
32544369,P01375,Tumor necrosis factor,interleukin,,FP,Tumor necrosis factor (TNF) and interleukin (IL)-17A are pleiotropic cytokines implicated in the pathogenesis of several autoimmune diseases including rheumatoid arthritis (RA) and psoriatic arthritis (PsA).
32544369,P01375,Tumor necrosis factor,pleiotropic cytokines,,FP,Tumor necrosis factor (TNF) and interleukin (IL)-17A are pleiotropic cytokines implicated in the pathogenesis of several autoimmune diseases including rheumatoid arthritis (RA) and psoriatic arthritis (PsA).
32544645,P01375,Tumor necrosis factor,nuclear factor-κb,,FP,This study aimed to evaluate the effects of tumor necrosis factor (TNF)-α on receptor activator of nuclear factor-κB (RANK) expression in osteoclast precursors in vitro and during orthodontic tooth movement (OTM) in vivo.
32544645,P01375,Tumor necrosis factor,rank,,FP,This study aimed to evaluate the effects of tumor necrosis factor (TNF)-α on receptor activator of nuclear factor-κB (RANK) expression in osteoclast precursors in vitro and during orthodontic tooth movement (OTM) in vivo.
32545266,P05231,Interleukin-6,inflammatory cytokine interleukin-6,,FP,"Hepatic peptide hormone hepcidin, a key regulator of iron metabolism, is induced by inflammatory cytokine interleukin-6 (IL-6) in the pathogenesis of anemia of inflammation or microbial infections."
32545266,P05231,Interleukin-6,il-6,P05231,TP,"Hepatic peptide hormone hepcidin, a key regulator of iron metabolism, is induced by inflammatory cytokine interleukin-6 (IL-6) in the pathogenesis of anemia of inflammation or microbial infections."
32550694,P01375,Tumor necrosis factor,tnf,P01375,TP,"Tumor necrosis factor (TNF) inhibitors are widely used in pediatric patients with inflammatory bowel disease, as well as psoriasis."
32550737,P05231,Interleukin-6,serum interleukin-6,,FP,"We aimed to evaluate the relation between plasma ascorbic acid levels and the occurrence of preterm premature rupture of membranes (PPROM) and whether patients with ascorbic acid deficiency have predisposition to microbial invasion, as revealed by serum interleukin-6 (IL-6) levels and confirmed by placental culture sensitivity evaluation."
32550737,P05231,Interleukin-6,il-6,P05231,TP,"We aimed to evaluate the relation between plasma ascorbic acid levels and the occurrence of preterm premature rupture of membranes (PPROM) and whether patients with ascorbic acid deficiency have predisposition to microbial invasion, as revealed by serum interleukin-6 (IL-6) levels and confirmed by placental culture sensitivity evaluation."
